Date,Open,High,Low,Close,Volume,Daily_Return_Pct,Price_Range,Year,Month,Quarter,Day_of_Week
2005-09-01,7.1097,7.1407,7.0786,7.1012,109574316,-0.1196,0.0621,2005,9,3,Thursday
2005-09-02,7.1643,7.2026,7.1144,7.1162,137242620,-0.6714,0.0882,2005,9,3,Friday
2005-09-06,7.1311,7.1877,7.1234,7.178,168323508,0.6577,0.0643,2005,9,3,Tuesday
2005-09-07,7.3238,7.3394,7.0856,7.1008,299680020,-3.0449,0.2538,2005,9,3,Wednesday
2005-09-08,7.3367,7.4333,7.2863,7.3228,264267468,-0.1895,0.147,2005,9,3,Thursday
2005-09-09,7.4286,7.4289,7.3658,7.3836,175444380,-0.6058,0.0631,2005,9,3,Friday
2005-09-12,7.6931,7.7349,7.476,7.4947,415044540,-2.5789,0.2589,2005,9,3,Monday
2005-09-13,7.7413,7.8369,7.6045,7.6747,411584004,-0.8603,0.2324,2005,9,3,Tuesday
2005-09-14,7.5257,7.781,7.4587,7.668,450580968,1.8909,0.3223,2005,9,3,Wednesday
2005-09-15,7.5163,7.6189,7.3993,7.4393,618029352,-1.0244,0.2196,2005,9,3,Thursday
2005-09-16,7.4562,7.563,7.448,7.5511,302888808,1.2728,0.115,2005,9,3,Friday
2005-09-19,7.5453,7.6002,7.4688,7.476,230245524,-0.9185,0.1314,2005,9,3,Monday
2005-09-20,7.6477,7.7319,7.5811,7.604,373665960,-0.5714,0.1508,2005,9,3,Tuesday
2005-09-21,7.7468,7.793,7.5992,7.6601,404383212,-1.1192,0.1938,2005,9,3,Wednesday
2005-09-22,7.7336,7.9286,7.7038,7.7368,519735744,0.0414,0.2248,2005,9,3,Thursday
2005-09-23,7.8327,7.8787,7.7639,7.7741,339012648,-0.7481,0.1148,2005,9,3,Friday
2005-09-26,7.8059,7.9716,7.7632,7.9355,395380224,1.6603,0.2084,2005,9,3,Monday
2005-09-27,7.7974,7.9085,7.7835,7.8225,274649076,0.3219,0.125,2005,9,3,Tuesday
2005-09-28,7.6002,7.8263,7.5903,7.8044,319576104,2.6868,0.236,2005,9,3,Wednesday
2005-09-29,7.6901,7.7175,7.6022,7.6171,224327448,-0.9493,0.1153,2005,9,3,Thursday
2005-09-30,7.86,7.8859,7.7565,7.8044,365685948,-0.7074,0.1294,2005,9,3,Friday
2005-10-03,7.9152,7.9507,7.7689,7.7897,366045588,-1.5856,0.1818,2005,10,4,Monday
2005-10-04,7.7244,7.9797,7.718,7.9467,365406228,2.8779,0.2617,2005,10,4,Tuesday
2005-10-05,7.7172,7.8213,7.6499,7.7664,332802864,0.6375,0.1714,2005,10,4,Wednesday
2005-10-06,7.7679,7.8109,7.7018,7.8024,319432248,0.4441,0.1091,2005,10,4,Thursday
2005-10-07,7.7738,7.8652,7.713,7.8186,270541188,0.5763,0.1522,2005,10,4,Friday
2005-10-10,7.7157,7.8193,7.6785,7.7818,222665112,0.8567,0.1408,2005,10,4,Monday
2005-10-11,7.6027,7.7654,7.5719,7.7147,341362296,1.4732,0.1935,2005,10,4,Tuesday
2005-10-12,7.4753,7.6298,7.4264,7.5804,371875752,1.406,0.2034,2005,10,4,Wednesday
2005-10-13,7.3876,7.5009,7.2197,7.5009,422285292,1.5337,0.2812,2005,10,4,Thursday
2005-10-14,7.3553,7.4569,7.2659,7.4487,340423236,1.2698,0.191,2005,10,4,Friday
2005-10-17,7.5754,7.5804,7.3161,7.3891,302365332,-2.4593,0.2643,2005,10,4,Monday
2005-10-18,7.5327,7.6489,7.5193,7.5744,282828888,0.5536,0.1296,2005,10,4,Tuesday
2005-10-19,7.6673,7.6964,7.5496,7.5506,280147572,-1.522,0.1468,2005,10,4,Wednesday
2005-10-20,7.5307,7.7276,7.4813,7.6993,555911532,2.2388,0.2463,2005,10,4,Thursday
2005-10-21,8.4422,8.6044,8.2708,8.5888,914780304,1.7365,0.3336,2005,10,4,Friday
2005-10-24,8.6595,8.6757,8.4991,8.5284,376890732,-1.5139,0.1766,2005,10,4,Monday
2005-10-25,8.6163,8.6285,8.5157,8.5883,274856868,-0.325,0.1128,2005,10,4,Tuesday
2005-10-26,8.8282,8.8421,8.5984,8.6007,355943700,-2.577,0.2437,2005,10,4,Wednesday
2005-10-27,8.7691,8.8692,8.7348,8.857,205170624,1.0024,0.1344,2005,10,4,Thursday
2005-10-28,8.896,8.9154,8.8178,8.824,235903860,-0.8094,0.0976,2005,10,4,Friday
2005-10-31,9.243,9.3078,8.9293,8.9474,573142284,-3.1981,0.3785,2005,10,4,Monday
2005-11-01,9.4228,9.5351,9.1652,9.236,653589756,-1.9824,0.3699,2005,11,4,Tuesday
2005-11-02,9.4302,9.5624,9.3679,9.4804,422193384,0.5323,0.1945,2005,11,4,Wednesday
2005-11-03,9.586,9.6016,9.4725,9.4981,297638064,-0.917,0.1291,2005,11,4,Thursday
2005-11-04,9.6973,9.731,9.5736,9.6861,352643004,-0.1155,0.1574,2005,11,4,Friday
2005-11-07,9.8115,9.8721,9.74,9.8132,383276340,0.0173,0.1321,2005,11,4,Monday
2005-11-08,9.6841,9.8254,9.6513,9.7921,315584100,1.1152,0.1741,2005,11,4,Tuesday
2005-11-09,9.4171,9.6441,9.3893,9.6039,418257324,1.9836,0.2548,2005,11,4,Wednesday
2005-11-10,9.7139,9.7201,9.3744,9.3975,364782852,-3.2572,0.3457,2005,11,4,Thursday
2005-11-11,9.6965,9.8579,9.658,9.8137,282273444,1.2087,0.1999,2005,11,4,Friday
2005-11-14,9.8597,9.8907,9.7246,9.7392,312003684,-1.2221,0.1661,2005,11,4,Monday
2005-11-15,9.7561,9.8604,9.7102,9.7954,344651004,0.4028,0.1502,2005,11,4,Tuesday
2005-11-16,9.889,9.9064,9.7887,9.8406,347460192,-0.4894,0.1177,2005,11,4,Wednesday
2005-11-17,10.0206,10.0296,9.9233,9.9797,368119512,-0.4082,0.1063,2005,11,4,Thursday
2005-11-18,9.9402,10.0467,9.9312,10.0216,280742976,0.8189,0.1155,2005,11,4,Friday
2005-11-21,10.1674,10.1828,9.7733,9.9143,412990596,-2.4893,0.4095,2005,11,4,Monday
2005-11-22,10.344,10.3649,10.0897,10.1498,383456160,-1.8774,0.2752,2005,11,4,Tuesday
2005-11-23,10.5027,10.5489,10.3269,10.3582,402996600,-1.3758,0.222,2005,11,4,Wednesday
2005-11-25,10.6458,10.649,10.5633,10.5753,193410396,-0.6622,0.0857,2005,11,4,Friday
2005-11-28,10.5181,10.7109,10.4923,10.6756,439895664,1.4974,0.2186,2005,11,4,Monday
2005-11-29,10.0229,10.5907,9.9881,10.5425,858972168,5.1841,0.6026,2005,11,4,Tuesday
2005-11-30,10.0569,10.1448,9.8247,10.0408,623240136,-0.1601,0.3201,2005,11,4,Wednesday
2005-12-01,10.2849,10.3184,10.1408,10.1634,389406204,-1.1813,0.1776,2005,12,4,Thursday
2005-12-02,10.3746,10.42,10.2792,10.3557,301438260,-0.1822,0.1408,2005,12,4,Friday
2005-12-05,10.0802,10.3696,10.0412,10.3572,411164424,2.748,0.3284,2005,12,4,Monday
2005-12-06,10.0477,10.3425,9.9772,10.151,604406988,1.0281,0.3653,2005,12,4,Tuesday
2005-12-07,10.0398,10.1014,9.9104,10.0879,466169364,0.4791,0.191,2005,12,4,Wednesday
2005-12-08,10.1995,10.1995,10.0005,10.0666,356043600,-1.303,0.199,2005,12,4,Thursday
2005-12-09,10.1634,10.3269,10.1476,10.3075,305430264,1.4178,0.1793,2005,12,4,Friday
2005-12-12,10.2481,10.3127,10.1821,10.2983,277725996,0.4898,0.1306,2005,12,4,Monday
2005-12-13,10.3693,10.382,10.224,10.2454,326225448,-1.1949,0.158,2005,12,4,Tuesday
2005-12-14,10.4059,10.425,10.3197,10.3582,264950784,-0.4584,0.1053,2005,12,4,Wednesday
2005-12-15,10.495,10.5097,10.3448,10.4096,241590168,-0.8137,0.1649,2005,12,4,Thursday
2005-12-16,10.6838,10.7422,10.5,10.5643,652566780,-1.1185,0.2422,2005,12,4,Friday
2005-12-19,10.5459,11.0827,10.4344,10.7347,876594528,1.7903,0.6483,2005,12,4,Monday
2005-12-20,10.6736,10.7347,10.5477,10.6269,402984612,-0.4375,0.187,2005,12,4,Tuesday
2005-12-21,10.5889,10.8504,10.4493,10.7682,448427124,1.6933,0.4011,2005,12,4,Wednesday
2005-12-22,10.7307,10.7511,10.579,10.724,301562136,-0.0624,0.1721,2005,12,4,Thursday
2005-12-23,10.7032,10.7422,10.6498,10.7335,183620196,0.2831,0.0924,2005,12,4,Friday
2005-12-27,10.5469,10.7263,10.5002,10.7263,267843888,1.701,0.2261,2005,12,4,Tuesday
2005-12-28,10.5979,10.6249,10.463,10.5395,284431284,-0.5511,0.1619,2005,12,4,Wednesday
2005-12-29,10.4354,10.6485,10.4111,10.6299,277554168,1.8638,0.2374,2005,12,4,Thursday
2005-12-30,10.304,10.3872,10.2762,10.3639,303180516,0.5813,0.111,2005,12,4,Friday
2006-01-03,10.81,10.8209,10.3875,10.4943,524323152,-2.9204,0.4334,2006,1,1,Tuesday
2006-01-04,11.0586,11.151,10.9222,11.0253,610844544,-0.3011,0.2288,2006,1,1,Wednesday
2006-01-05,11.2076,11.2153,10.9657,11.0775,431899668,-1.1608,0.2496,2006,1,1,Thursday
2006-01-06,11.5658,11.686,11.2573,11.3474,709565724,-1.8883,0.4287,2006,1,1,Friday
2006-01-09,11.5966,11.758,11.4485,11.5844,511164324,-0.1052,0.3095,2006,1,1,Monday
2006-01-10,11.6676,11.6798,11.4759,11.535,363520116,-1.1365,0.2039,2006,1,1,Tuesday
2006-01-11,11.714,11.8005,11.6532,11.7051,359935704,-0.076,0.1473,2006,1,1,Wednesday
2006-01-12,11.5153,11.7975,11.4624,11.766,404606988,2.1771,0.3351,2006,1,1,Thursday
2006-01-13,11.5804,11.5963,11.4652,11.5322,305957736,-0.4162,0.1311,2006,1,1,Friday
2006-01-17,11.6018,11.6711,11.488,11.5012,330481188,-0.8671,0.1831,2006,1,1,Tuesday
2006-01-18,11.0504,11.3596,11.0092,11.1098,818608572,0.5375,0.3504,2006,1,1,Wednesday
2006-01-19,10.8403,11.2635,10.7546,11.2059,580910508,3.3726,0.5089,2006,1,1,Thursday
2006-01-20,9.9215,10.9292,9.8043,10.8962,1643023332,9.8241,1.1249,2006,1,1,Friday
2006-01-23,10.618,10.6401,10.0773,10.1182,908746344,-4.7071,0.5628,2006,1,1,Monday
2006-01-24,11.0037,11.0514,10.7913,10.8298,617965416,-1.5804,0.2601,2006,1,1,Tuesday
2006-01-25,10.7546,11.2819,10.6607,11.2081,748842408,4.2168,0.6212,2006,1,1,Wednesday
2006-01-26,10.7861,10.9282,10.5201,10.917,516526956,1.2136,0.4081,2006,1,1,Thursday
2006-01-27,10.7667,10.8842,10.6547,10.8043,337749912,0.3492,0.2295,2006,1,1,Friday
2006-01-30,10.6011,10.7615,10.5559,10.6609,343212444,0.5641,0.2056,2006,1,1,Monday
2006-01-31,10.7461,10.9185,10.5303,10.6942,881757360,-0.483,0.3882,2006,1,1,Tuesday
2006-02-01,9.9792,9.9846,9.625,9.6625,1083815100,-3.1736,0.3596,2006,2,1,Wednesday
2006-02-02,9.8366,10.0964,9.8351,10.0298,471835692,1.9641,0.2613,2006,2,1,Thursday
2006-02-03,9.4767,9.7834,9.2537,9.7765,730540728,3.1635,0.5297,2006,2,1,Friday
2006-02-06,9.5649,9.6841,9.4273,9.5701,357258384,0.0544,0.2568,2006,2,1,Monday
2006-02-07,9.1382,9.5301,9.0247,9.5125,664542792,4.096,0.5054,2006,2,1,Tuesday
2006-02-08,9.167,9.207,8.8091,9.1521,831331836,-0.1625,0.3979,2006,2,1,Wednesday
2006-02-09,8.9109,9.2991,8.8448,9.2196,476019504,3.4643,0.4543,2006,2,1,Thursday
2006-02-10,9.0063,9.0532,8.7711,8.9899,608331060,-0.1821,0.2821,2006,2,1,Friday
2006-02-13,8.5863,8.708,8.4916,8.6096,787923288,0.2714,0.2164,2006,2,1,Monday
2006-02-14,8.5272,8.7351,8.5043,8.5771,585573840,0.5852,0.2308,2006,2,1,Tuesday
2006-02-15,8.5038,8.5937,8.3908,8.4762,517362120,-0.3246,0.2029,2006,2,1,Wednesday
2006-02-16,9.1019,9.1153,8.5562,8.5855,851767380,-5.6735,0.5591,2006,2,1,Thursday
2006-02-17,9.1588,9.243,9.0314,9.1863,572235192,0.3003,0.2116,2006,2,1,Friday
2006-02-21,9.1051,9.2777,9.0684,9.1014,347092560,-0.0406,0.2093,2006,2,1,Tuesday
2006-02-22,9.0778,9.1637,9.0373,9.119,258788952,0.4539,0.1264,2006,2,1,Wednesday
2006-02-23,9.3903,9.469,9.0753,9.0808,501561936,-3.296,0.3937,2006,2,1,Thursday
2006-02-24,9.3736,9.4399,9.2765,9.3711,259112628,-0.0267,0.1634,2006,2,1,Friday
2006-02-27,9.696,9.7288,9.4452,9.4697,408079512,-2.334,0.2836,2006,2,1,Monday
2006-02-28,9.0065,9.8738,8.4077,9.766,1575926496,8.4328,1.4661,2006,2,1,Tuesday
2006-03-01,9.0607,9.1762,8.9737,9.1541,481965552,1.0308,0.2025,2006,3,1,Wednesday
2006-03-02,9.35,9.4655,8.9961,9.0478,732478788,-3.2321,0.4694,2006,3,1,Thursday
2006-03-03,9.393,9.618,9.3329,9.545,478001520,1.6182,0.2851,2006,3,1,Friday
2006-03-06,9.1426,9.5226,9.1188,9.4608,357230412,3.4804,0.4038,2006,3,1,Monday
2006-03-07,9.052,9.1513,8.8955,9.0661,414736848,0.1558,0.2558,2006,3,1,Tuesday
2006-03-08,8.7894,8.9422,8.7065,8.7907,469354176,0.0148,0.2357,2006,3,1,Wednesday
2006-03-09,8.5192,8.9049,8.482,8.8269,555859584,3.6118,0.4229,2006,3,1,Thursday
2006-03-10,8.3826,8.5565,8.2348,8.5316,772250976,1.7775,0.3217,2006,3,1,Friday
2006-03-13,8.3717,8.5962,8.3317,8.4678,545150304,1.1479,0.2645,2006,3,1,Monday
2006-03-14,8.7219,8.7519,8.2614,8.3737,737289972,-3.9922,0.4905,2006,3,1,Tuesday
2006-03-15,8.5565,8.7502,8.4579,8.7122,510241248,1.8197,0.2923,2006,3,1,Wednesday
2006-03-16,8.4142,8.662,8.3925,8.6586,400267332,2.9046,0.2695,2006,3,1,Thursday
2006-03-17,8.4395,8.4889,8.3188,8.4149,341725932,-0.2915,0.1701,2006,3,1,Friday
2006-03-20,8.6481,8.6953,8.483,8.5028,415887696,-1.6801,0.2123,2006,3,1,Monday
2006-03-21,8.4427,8.7343,8.4219,8.6933,392850756,2.9682,0.3124,2006,3,1,Tuesday
2006-03-22,8.4502,8.5465,8.3826,8.4385,303536160,-0.1385,0.1639,2006,3,1,Wednesday
2006-03-23,8.4916,8.5875,8.4497,8.5031,297090612,0.1354,0.1378,2006,3,1,Thursday
2006-03-24,9.0855,9.1921,9.0038,9.1555,606616776,0.7705,0.1883,2006,3,1,Friday
2006-03-27,9.1821,9.2323,9.0656,9.1175,280667052,-0.7035,0.1667,2006,3,1,Monday
2006-03-28,9.3687,9.385,9.2189,9.2323,357474168,-1.4559,0.1661,2006,3,1,Tuesday
2006-03-29,9.8103,9.9101,9.426,9.4367,760338900,-3.8082,0.4841,2006,3,1,Wednesday
2006-03-30,9.6478,9.7735,9.5279,9.6665,587879532,0.1938,0.2456,2006,3,1,Thursday
2006-03-31,9.6866,9.733,9.5383,9.6553,1459395144,-0.3231,0.1947,2006,3,1,Friday
2006-04-03,9.6791,9.7479,9.6352,9.6749,324583092,-0.0434,0.1127,2006,4,2,Monday
2006-04-04,10.0427,10.0566,9.6404,9.6841,627999372,-3.5708,0.4162,2006,4,2,Tuesday
2006-04-05,10.1334,10.2968,10.005,10.1386,535883580,0.0513,0.2918,2006,4,2,Wednesday
2006-04-06,10.2126,10.2799,10.0698,10.0961,343596060,-1.1407,0.2101,2006,4,2,Thursday
2006-04-07,10.0879,10.2541,10.0348,10.2432,280754964,1.5395,0.2193,2006,4,2,Friday
2006-04-10,10.3418,10.3614,10.0653,10.1108,372431196,-2.2337,0.2961,2006,4,2,Monday
2006-04-11,10.1749,10.4093,10.0894,10.3428,443843712,1.6501,0.3199,2006,4,2,Tuesday
2006-04-12,10.1572,10.2164,10.0639,10.1585,240439320,0.0128,0.1525,2006,4,2,Wednesday
2006-04-13,9.9886,10.1774,9.9474,10.1493,261853884,1.6088,0.23,2006,4,2,Thursday
2006-04-17,10.1043,10.2454,9.9558,10.0206,330049620,-0.8284,0.2896,2006,4,2,Monday
2006-04-18,10.0403,10.1791,9.9722,10.1319,325178496,0.9123,0.2069,2006,4,2,Tuesday
2006-04-19,10.1957,10.2737,10.1021,10.2471,270996732,0.5041,0.1716,2006,4,2,Wednesday
2006-04-20,10.3075,10.3323,10.1386,10.2084,490369140,-0.9614,0.1937,2006,4,2,Thursday
2006-04-21,10.8564,11.1947,10.8333,11.1495,901149948,2.6998,0.3614,2006,4,2,Friday
2006-04-24,10.9409,11.0452,10.842,10.9135,353102544,-0.2504,0.2032,2006,4,2,Monday
2006-04-25,10.6095,10.9543,10.5807,10.9192,382377240,2.9191,0.3736,2006,4,2,Tuesday
2006-04-26,10.58,10.6811,10.5194,10.6239,290820888,0.4149,0.1617,2006,4,2,Wednesday
2006-04-27,10.4324,10.6033,10.4165,10.504,333182484,0.6863,0.1868,2006,4,2,Thursday
2006-04-28,10.3805,10.574,10.3398,10.3977,296555148,0.1657,0.2342,2006,4,2,Friday
2006-05-01,9.9076,10.4178,9.8989,10.3937,414033552,4.9063,0.5189,2006,5,2,Monday
2006-05-02,9.8058,9.9968,9.6468,9.9618,523647828,1.5909,0.35,2006,5,2,Tuesday
2006-05-03,9.7901,9.9722,9.7084,9.8443,322565112,0.5536,0.2638,2006,5,2,Wednesday
2006-05-04,9.8045,9.9069,9.7415,9.8115,185893920,0.0714,0.1654,2006,5,2,Thursday
2006-05-05,9.7934,9.9518,9.7308,9.8753,242357400,0.8363,0.221,2006,5,2,Friday
2006-05-08,9.8053,9.8634,9.6878,9.8135,204539256,0.0836,0.1756,2006,5,2,Monday
2006-05-09,10.1535,10.1585,9.7797,9.8281,365258376,-3.2048,0.3788,2006,5,2,Tuesday
2006-05-10,10.009,10.2258,9.9811,10.1413,247240512,1.3218,0.2447,2006,5,2,Wednesday
2006-05-11,9.6121,10.0519,9.5619,10.0199,355356288,4.2426,0.49,2006,5,2,Thursday
2006-05-12,9.2924,9.5592,9.278,9.5261,403100496,2.515,0.2812,2006,5,2,Friday
2006-05-15,9.3438,9.4419,9.1464,9.3371,343260396,-0.0717,0.2955,2006,5,2,Monday
2006-05-16,9.2221,9.3602,9.1871,9.3386,259384356,1.2633,0.1731,2006,5,2,Tuesday
2006-05-17,9.3016,9.4342,9.1953,9.205,425326248,-1.0385,0.2389,2006,5,2,Wednesday
2006-05-18,9.2144,9.4832,9.2075,9.4079,233166600,2.1,0.2757,2006,5,2,Thursday
2006-05-19,9.1903,9.3016,8.9556,9.2713,455472072,0.8814,0.346,2006,5,2,Friday
2006-05-22,9.2134,9.2651,9.0718,9.1364,343831824,-0.8357,0.1933,2006,5,2,Monday
2006-05-23,9.3284,9.5346,9.2782,9.2944,358960680,-0.3645,0.2564,2006,5,2,Tuesday
2006-05-24,9.4692,9.5236,9.2298,9.3724,381769848,-1.0223,0.2938,2006,5,2,Wednesday
2006-05-25,9.5125,9.5127,9.2472,9.4153,327456216,-1.0218,0.2655,2006,5,2,Thursday
2006-05-26,9.4717,9.5842,9.4389,9.5512,146533320,0.8393,0.1453,2006,5,2,Friday
2006-05-30,9.238,9.463,9.2258,9.3955,172467360,1.7049,0.2372,2006,5,2,Tuesday
2006-05-31,9.235,9.3947,9.1098,9.2842,318932748,0.5328,0.2849,2006,5,2,Wednesday
2006-06-01,9.5033,9.5125,9.2296,9.2777,250868880,-2.3739,0.2829,2006,6,2,Thursday
2006-06-02,9.4243,9.614,9.3749,9.6081,255200544,1.9503,0.2391,2006,6,2,Friday
2006-06-05,9.3001,9.4742,9.2929,9.3433,222117660,0.4645,0.1813,2006,6,2,Monday
2006-06-06,9.6863,9.6866,9.3463,9.3533,409981608,-3.4378,0.3403,2006,6,2,Tuesday
2006-06-07,9.5999,9.8073,9.5996,9.767,356095548,1.7406,0.2077,2006,6,2,Wednesday
2006-06-08,9.7685,9.7926,9.4032,9.6307,413965620,-1.4107,0.3894,2006,6,2,Thursday
2006-06-09,9.6014,9.8214,9.5711,9.741,246053700,1.454,0.2503,2006,6,2,Friday
2006-06-12,9.4764,9.6987,9.463,9.6453,200563236,1.7823,0.2357,2006,6,2,Monday
2006-06-13,9.6001,9.6121,9.3915,9.4606,306057636,-1.4531,0.2206,2006,6,2,Tuesday
2006-06-14,9.5472,9.7139,9.4014,9.6823,310569120,1.4151,0.3125,2006,6,2,Wednesday
2006-06-15,9.7114,9.7425,9.5127,9.6026,271156572,-1.1203,0.2298,2006,6,2,Thursday
2006-06-16,9.704,9.7097,9.6369,9.6642,211971816,-0.4101,0.0728,2006,6,2,Friday
2006-06-19,9.6404,9.8058,9.6116,9.7077,305018676,0.6981,0.1942,2006,6,2,Monday
2006-06-20,9.6163,9.733,9.5999,9.6376,161434404,0.2215,0.1331,2006,6,2,Tuesday
2006-06-21,9.9878,10.0343,9.6804,9.7129,349426224,-2.7524,0.3539,2006,6,2,Wednesday
2006-06-22,9.9337,10.084,9.6369,9.9742,236239524,0.4077,0.4471,2006,6,2,Thursday
2006-06-23,10.0557,10.1771,9.9533,10.0035,212379408,-0.5191,0.2238,2006,6,2,Friday
2006-06-26,10.0398,10.1411,10.0157,10.1026,141905952,0.6255,0.1254,2006,6,2,Monday
2006-06-27,9.9926,10.1336,9.96,10.0768,164119716,0.8426,0.1736,2006,6,2,Tuesday
2006-06-28,10.0867,10.0959,9.963,10.0345,148271580,-0.5175,0.1329,2006,6,2,Wednesday
2006-06-29,10.3773,10.387,10.0795,10.1334,266061672,-2.3503,0.3075,2006,6,2,Thursday
2006-06-30,10.4151,10.4151,10.2412,10.3224,250069680,-0.8901,0.1739,2006,6,2,Friday
2006-07-03,10.5112,10.5253,10.418,10.4327,86181732,-0.7468,0.1073,2006,7,3,Monday
2006-07-05,10.468,10.5012,10.3234,10.4694,199224576,0.0134,0.1778,2006,7,3,Wednesday
2006-07-06,10.5109,10.5653,10.4809,10.5156,147336516,0.0447,0.0844,2006,7,3,Thursday
2006-07-07,10.4429,10.6277,10.3294,10.582,241434324,1.332,0.2983,2006,7,3,Friday
2006-07-10,10.387,10.5616,10.3418,10.5171,177278544,1.2525,0.2198,2006,7,3,Monday
2006-07-11,10.545,10.5571,10.2586,10.3947,238613148,-1.4253,0.2985,2006,7,3,Tuesday
2006-07-12,10.3634,10.4997,10.3505,10.4836,196071732,1.1599,0.1492,2006,7,3,Wednesday
2006-07-13,10.1543,10.3905,10.1046,10.2827,276703020,1.2645,0.2859,2006,7,3,Thursday
2006-07-14,10.0219,10.2203,9.9004,10.1915,301781916,1.6923,0.3199,2006,7,3,Friday
2006-07-17,10.1309,10.2082,10.0273,10.0499,232243524,-0.7995,0.1809,2006,7,3,Monday
2006-07-18,10.0107,10.1975,9.8788,10.1771,341130528,1.6622,0.3187,2006,7,3,Tuesday
2006-07-19,9.9101,9.9633,9.8023,9.811,340399260,-1.0,0.161,2006,7,3,Wednesday
2006-07-20,9.615,10.0452,9.5788,10.0412,501046452,4.4327,0.4664,2006,7,3,Thursday
2006-07-21,9.6893,9.73,9.3808,9.5907,469713816,-1.0176,0.3492,2006,7,3,Friday
2006-07-24,9.7089,9.7832,9.4683,9.7566,323120556,0.4913,0.3149,2006,7,3,Monday
2006-07-25,9.6707,9.7191,9.5326,9.5629,230213556,-1.1147,0.1865,2006,7,3,Tuesday
2006-07-26,9.5748,9.734,9.5127,9.6419,221054724,0.7008,0.2213,2006,7,3,Wednesday
2006-07-27,9.4978,9.6242,9.3873,9.6212,225418356,1.2992,0.2369,2006,7,3,Thursday
2006-07-28,9.6399,9.6756,9.4812,9.4879,163180656,-1.5768,0.1944,2006,7,3,Friday
2006-07-31,9.6021,9.666,9.5204,9.6369,183628188,0.3624,0.1456,2006,7,3,Monday
2006-08-01,9.3267,9.5815,9.3267,9.5651,218309472,2.5561,0.2548,2006,8,3,Tuesday
2006-08-02,9.121,9.3679,9.0706,9.3289,283628088,2.2794,0.2973,2006,8,3,Wednesday
2006-08-03,9.3237,9.3863,9.0249,9.0651,252826920,-2.7736,0.3614,2006,8,3,Thursday
2006-08-04,9.2854,9.4551,9.2333,9.4273,203604192,1.5282,0.2218,2006,8,3,Friday
2006-08-07,9.3873,9.4315,9.2184,9.2271,157718124,-1.7066,0.2131,2006,8,3,Monday
2006-08-08,9.463,9.55,9.4156,9.5082,229498272,0.4776,0.1344,2006,8,3,Tuesday
2006-08-09,9.3622,9.5544,9.3478,9.5077,172267560,1.5541,0.2066,2006,8,3,Wednesday
2006-08-10,9.2941,9.3803,9.2509,9.2862,170305524,-0.085,0.1294,2006,8,3,Thursday
2006-08-11,9.1526,9.321,9.1401,9.2991,150509340,1.6006,0.1809,2006,8,3,Friday
2006-08-14,9.1757,9.3172,9.1568,9.2271,198533268,0.5602,0.1604,2006,8,3,Monday
2006-08-15,9.4623,9.4797,9.2544,9.2919,267660072,-1.8008,0.2253,2006,8,3,Tuesday
2006-08-16,9.6299,9.6481,9.4909,9.5246,233893872,-1.0935,0.1572,2006,8,3,Wednesday
2006-08-17,9.5823,9.6866,9.5356,9.5969,203004792,0.1524,0.151,2006,8,3,Thursday
2006-08-18,9.5217,9.6143,9.4568,9.5949,197889912,0.7688,0.1575,2006,8,3,Friday
2006-08-21,9.3711,9.4134,9.3195,9.391,160771068,0.2124,0.0939,2006,8,3,Monday
2006-08-22,9.3957,9.4198,9.31,9.3818,166397436,-0.1479,0.1098,2006,8,3,Tuesday
2006-08-23,9.275,9.3952,9.2559,9.3796,145546308,1.1278,0.1393,2006,8,3,Wednesday
2006-08-24,9.2825,9.3488,9.246,9.3001,139160700,0.1896,0.1028,2006,8,3,Thursday
2006-08-25,9.2708,9.322,9.2519,9.2663,98569332,-0.0485,0.0701,2006,8,3,Friday
2006-08-28,9.4618,9.4618,9.314,9.3292,166393440,-1.4014,0.1478,2006,8,3,Monday
2006-08-29,9.4121,9.4958,9.3687,9.4576,178221600,0.4834,0.1271,2006,8,3,Tuesday
2006-08-30,9.4568,9.5537,9.4012,9.4186,161614224,-0.4039,0.1525,2006,8,3,Wednesday
2006-08-31,9.4017,9.4916,9.3935,9.4752,118277604,0.7818,0.0981,2006,8,3,Thursday
2006-09-01,9.4034,9.47,9.3684,9.4628,106809084,0.6317,0.1016,2006,9,3,Friday
2006-09-05,9.5465,9.5723,9.3746,9.435,162809028,-1.168,0.1977,2006,9,3,Tuesday
2006-09-06,9.4417,9.5174,9.4298,9.4904,148815036,0.5158,0.0876,2006,9,3,Wednesday
2006-09-07,9.4007,9.4817,9.3736,9.423,153526320,0.2372,0.1081,2006,9,3,Thursday
2006-09-08,9.3848,9.4578,9.3567,9.3567,123212664,-0.2994,0.1011,2006,9,3,Friday
2006-09-11,9.5398,9.5547,9.3828,9.395,180986832,-1.5179,0.1719,2006,9,3,Monday
2006-09-12,9.7338,9.7544,9.5594,9.5624,217470312,-1.7609,0.195,2006,9,3,Tuesday
2006-09-13,10.0981,10.1028,9.8132,9.8145,390337272,-2.8084,0.2896,2006,9,3,Wednesday
2006-09-14,10.0338,10.0909,9.9829,10.0417,214429356,0.0787,0.108,2006,9,3,Thursday
2006-09-15,10.1803,10.1846,10.1024,10.1207,313214472,-0.5854,0.0822,2006,9,3,Friday
2006-09-18,10.2998,10.3992,10.1702,10.1833,283983732,-1.1311,0.229,2006,9,3,Monday
